from_portid,to_portid,sample_date,sea_distance_nm,transit_days_observed,month,origin_vessel_count,dest_vessel_count,origin_congestion_index,dest_congestion_index,chokepoint_stress_max,wave_height_m,wind_speed_kn,storm_flag,precipitation_mm,has_disruption,disruption_severity,infrastructure_quality_avg,cross_region_flag,delay_hours
port102,port1069,2023-08-15,2243.5,54.7,8,2349,11381,1.526,1.065,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-09-15,2243.5,54.7,9,2349,11381,1.572,1.058,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-10-15,2243.5,54.7,10,2349,11381,1.526,1.029,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-11-15,2243.5,54.7,11,2349,11381,1.618,1.078,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port102,port1069,2023-12-15,2243.5,54.7,12,2349,11381,1.699,0.985,0.0,0.0,0.0,0,0.0,0,0,0.762,0,72.0
port1015,port864,2020-01-15,442.5,3.3,1,1134,1193,1.178,0.854,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.69
port1015,port864,2020-02-15,442.5,3.3,2,1134,1193,1.062,1.155,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.47
port1015,port864,2020-03-15,442.5,3.3,3,1134,1193,1.072,1.126,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.2
port1015,port864,2020-04-15,442.5,3.3,4,1134,1193,1.146,1.029,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.39
port1015,port864,2020-05-15,442.5,3.3,5,1134,1193,1.136,0.903,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.29
port1015,port864,2020-06-15,442.5,3.3,6,1134,1193,0.966,0.99,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2020-07-15,442.5,3.3,7,1134,1193,0.934,1.048,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.46
port1015,port864,2020-08-15,442.5,3.3,8,1134,1193,1.072,0.786,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.68
port1015,port864,2020-09-15,442.5,3.3,9,1134,1193,1.019,1.048,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.46
port1015,port864,2020-10-15,442.5,3.3,10,1134,1193,1.221,0.97,0.0,0.0,0.0,0,0.0,0,0,0.714,0,2.1
port1015,port864,2020-11-15,442.5,3.3,11,1134,1193,0.987,1.029,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.28
port1015,port864,2020-12-15,442.5,3.3,12,1134,1193,0.924,1.038,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.36
port1015,port864,2021-01-15,442.5,3.3,1,1134,1193,0.977,0.854,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2021-02-15,442.5,3.3,2,1134,1193,0.924,1.038,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.36
port1015,port864,2021-03-15,442.5,3.3,3,1134,1193,0.955,1.126,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.2
port1015,port864,2021-04-15,442.5,3.3,4,1134,1193,0.796,1.0,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2021-05-15,442.5,3.3,5,1134,1193,0.552,0.99,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2021-06-15,442.5,3.3,6,1134,1193,0.552,1.038,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.36
port1015,port864,2021-07-15,442.5,3.3,7,1134,1193,0.817,1.106,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.01
port1015,port864,2021-08-15,442.5,3.3,8,1134,1193,1.062,0.873,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.59
port1015,port864,2021-09-15,442.5,3.3,9,1134,1193,1.03,1.126,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.2
port1015,port864,2021-10-15,442.5,3.3,10,1134,1193,0.966,1.029,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.28
port1015,port864,2021-11-15,442.5,3.3,11,1134,1193,1.019,1.184,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.75
port1015,port864,2021-12-15,442.5,3.3,12,1134,1193,1.04,1.203,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.93
port1015,port864,2022-01-15,442.5,3.3,1,1134,1193,0.998,0.922,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2022-02-15,442.5,3.3,2,1134,1193,1.03,1.067,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.64
port1015,port864,2022-03-15,442.5,3.3,3,1134,1193,1.03,1.077,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.73
port1015,port864,2022-04-15,442.5,3.3,4,1134,1193,0.966,1.135,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.28
port1015,port864,2022-05-15,442.5,3.3,5,1134,1193,0.998,0.961,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2022-06-15,442.5,3.3,6,1134,1193,0.998,1.126,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.2
port1015,port864,2022-07-15,442.5,3.3,7,1134,1193,1.062,1.165,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.57
port1015,port864,2022-08-15,442.5,3.3,8,1134,1193,1.093,0.932,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.88
port1015,port864,2022-09-15,442.5,3.3,9,1134,1193,0.924,1.048,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.46
port1015,port864,2022-10-15,442.5,3.3,10,1134,1193,1.072,0.951,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.68
port1015,port864,2022-11-15,442.5,3.3,11,1134,1193,1.008,1.155,0.0,0.0,0.0,0,0.0,0,0,0.714,0,1.47
port1015,port864,2022-12-15,442.5,3.3,12,1134,1193,1.093,0.873,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.88
port1015,port864,2023-01-15,442.5,3.3,1,1134,1193,0.987,0.835,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-02-15,442.5,3.3,2,1134,1193,0.902,0.883,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-03-15,442.5,3.3,3,1134,1193,0.86,0.99,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-04-15,442.5,3.3,4,1134,1193,0.902,0.796,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-05-15,442.5,3.3,5,1134,1193,0.945,1.029,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.28
port1015,port864,2023-06-15,442.5,3.3,6,1134,1193,0.966,1.067,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.64
port1015,port864,2023-07-15,442.5,3.3,7,1134,1193,0.902,0.98,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-08-15,442.5,3.3,8,1134,1193,0.945,0.786,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-09-15,442.5,3.3,9,1134,1193,0.902,0.932,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-10-15,442.5,3.3,10,1134,1193,0.945,1.067,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.64
port1015,port864,2023-11-15,442.5,3.3,11,1134,1193,0.913,0.883,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port1015,port864,2023-12-15,442.5,3.3,12,1134,1193,0.998,0.961,0.0,0.0,0.0,0,0.0,0,0,0.714,0,0.0
port102,port1071,2020-01-15,1454.7,20.6,1,2349,3588,0.757,0.996,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-02-15,1454.7,20.6,2,2349,3588,0.861,0.647,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-03-15,1454.7,20.6,3,2349,3588,0.711,0.702,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-04-15,1454.7,20.6,4,2349,3588,0.613,0.796,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-05-15,1454.7,20.6,5,2349,3588,0.514,0.854,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-06-15,1454.7,20.6,6,2349,3588,0.509,0.923,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-07-15,1454.7,20.6,7,2349,3588,0.578,0.88,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-08-15,1454.7,20.6,8,2349,3588,0.578,1.054,0.0,0.0,0.0,0,0.0,0,0,0.697,0,3.2
port102,port1071,2020-09-15,1454.7,20.6,9,2349,3588,0.59,1.025,0.0,0.0,0.0,0,0.0,0,0,0.697,0,1.48
port102,port1071,2020-10-15,1454.7,20.6,10,2349,3588,0.636,0.985,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-11-15,1454.7,20.6,11,2349,3588,0.682,0.996,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2020-12-15,1454.7,20.6,12,2349,3588,0.757,1.0,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2021-01-15,1454.7,20.6,1,2349,3588,0.659,1.141,0.0,0.0,0.0,0,0.0,0,0,0.697,0,8.37
port102,port1071,2021-02-15,1454.7,20.6,2,2349,3588,0.694,1.003,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.18
port102,port1071,2021-03-15,1454.7,20.6,3,2349,3588,0.647,1.072,0.0,0.0,0.0,0,0.0,0,0,0.697,0,4.27
port102,port1071,2021-04-15,1454.7,20.6,4,2349,3588,0.728,1.054,0.0,0.0,0.0,0,0.0,0,0,0.697,0,3.2
port102,port1071,2021-05-15,1454.7,20.6,5,2349,3588,0.682,1.036,0.0,0.0,0.0,0,0.0,0,0,0.697,0,2.14
port102,port1071,2021-06-15,1454.7,20.6,6,2349,3588,0.665,1.014,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.83
port102,port1071,2021-07-15,1454.7,20.6,7,2349,3588,0.699,0.92,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2021-08-15,1454.7,20.6,8,2349,3588,0.618,0.956,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2021-09-15,1454.7,20.6,9,2349,3588,0.642,1.003,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.18
port102,port1071,2021-10-15,1454.7,20.6,10,2349,3588,0.659,0.767,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2021-11-15,1454.7,20.6,11,2349,3588,0.988,0.934,0.0,0.0,0.0,0,0.0,0,0,0.697,0,0.0
port102,port1071,2021-12-15,1454.7,20.6,12,2349,3588,1.289,1.036,0.0,0.0,0.0,0,0.0,0,0,0.697,0,17.15
port102,port1071,2022-01-15,1454.7,20.6,1,2349,3588,1.254,1.047,0.0,0.0,0.0,0,0.0,0,0,0.697,0,15.07
port102,port1071,2022-02-15,1454.7,20.6,2,2349,3588,1.26,0.956,0.0,0.0,0.0,0,0.0,0,0,0.697,0,15.43
port102,port1071,2022-03-15,1454.7,20.6,3,2349,3588,1.341,0.836,0.0,0.0,0.0,0,0.0,0,0,0.697,0,20.23
port102,port1071,2022-04-15,1454.7,20.6,4,2349,3588,1.364,0.949,0.0,0.0,0.0,0,0.0,0,0,0.697,0,21.6
port102,port1071,2022-05-15,1454.7,20.6,5,2349,3588,1.243,1.04,0.0,0.0,0.0,0,0.0,0,0,0.697,0,14.42
port102,port1071,2022-06-15,1454.7,20.6,6,2349,3588,1.364,1.134,0.0,0.0,0.0,0,0.0,0,0,0.697,0,21.6
port102,port1071,2022-07-15,1454.7,20.6,7,2349,3588,1.364,1.069,0.0,0.0,0.0,0,0.0,0,0,0.697,0,21.6
port102,port1071,2022-08-15,1454.7,20.6,8,2349,3588,1.387,1.025,0.0,0.0,0.0,0,0.0,0,0,0.697,0,22.96
port102,port1071,2022-09-15,1454.7,20.6,9,2349,3588,1.11,1.181,0.0,0.0,0.0,0,0.0,0,0,0.697,0,10.74
port102,port1071,2022-10-15,1454.7,20.6,10,2349,3588,1.318,1.087,0.0,0.0,0.0,0,0.0,0,0,0.697,0,18.87
port102,port1071,2022-11-15,1454.7,20.6,11,2349,3588,1.485,1.105,0.0,0.0,0.0,0,0.0,0,0,0.697,0,28.77
port102,port1071,2022-12-15,1454.7,20.6,12,2349,3588,1.572,1.185,0.0,0.0,0.0,0,0.0,0,0,0.697,0,33.94
port102,port1071,2023-01-15,1454.7,20.6,1,2349,3588,1.404,1.2,0.0,0.0,0.0,0,0.0,0,0,0.697,0,23.97
port102,port1071,2023-02-15,1454.7,20.6,2,2349,3588,1.532,1.08,0.0,0.0,0.0,0,0.0,0,0,0.697,0,31.56
port102,port1071,2023-03-15,1454.7,20.6,3,2349,3588,1.474,1.251,0.0,0.0,0.0,0,0.0,0,0,0.697,0,28.12
port102,port1071,2023-04-15,1454.7,20.6,4,2349,3588,1.503,1.232,0.0,0.0,0.0,0,0.0,0,0,0.697,0,29.84
port102,port1071,2023-05-15,1454.7,20.6,5,2349,3588,1.329,1.316,0.0,0.0,0.0,0,0.0,0,0,0.697,0,19.52
port102,port1071,2023-06-15,1454.7,20.6,6,2349,3588,1.451,1.211,0.0,0.0,0.0,0,0.0,0,0,0.697,0,26.76
port102,port1071,2023-07-15,1454.7,20.6,7,2349,3588,1.549,1.247,0.0,0.0,0.0,0,0.0,0,0,0.697,0,32.57
port102,port1071,2023-08-15,1454.7,20.6,8,2349,3588,1.526,1.163,0.0,0.0,0.0,0,0.0,0,0,0.697,0,31.21
port102,port1071,2023-09-15,1454.7,20.6,9,2349,3588,1.572,1.214,0.0,0.0,0.0,0,0.0,0,0,0.697,0,33.94
port102,port1071,2023-10-15,1454.7,20.6,10,2349,3588,1.526,1.316,0.0,0.0,0.0,0,0.0,0,0,0.697,0,31.21
port102,port1071,2023-11-15,1454.7,20.6,11,2349,3588,1.618,1.316,0.0,0.0,0.0,0,0.0,0,0,0.697,0,36.66
port102,port1071,2023-12-15,1454.7,20.6,12,2349,3588,1.699,1.32,0.0,0.0,0.0,0,0.0,0,0,0.697,0,41.47
port102,port1072,2020-01-15,2474.4,14.0,1,2349,3049,0.757,1.194,0.0,0.0,0.0,0,0.0,0,0,0.657,0,7.82
port102,port1072,2020-02-15,2474.4,14.0,2,2349,3049,0.861,0.956,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2020-03-15,2474.4,14.0,3,2349,3049,0.711,1.066,0.0,0.0,0.0,0,0.0,0,0,0.657,0,2.66
port102,port1072,2020-04-15,2474.4,14.0,4,2349,3049,0.613,0.933,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2020-05-15,2474.4,14.0,5,2349,3049,0.514,1.039,0.0,0.0,0.0,0,0.0,0,0,0.657,0,1.57
port102,port1072,2020-06-15,2474.4,14.0,6,2349,3049,0.509,1.069,0.0,0.0,0.0,0,0.0,0,0,0.657,0,2.78
port102,port1072,2020-07-15,2474.4,14.0,7,2349,3049,0.578,1.103,0.0,0.0,0.0,0,0.0,0,0,0.657,0,4.15
port102,port1072,2020-08-15,2474.4,14.0,8,2349,3049,0.578,0.986,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2020-09-15,2474.4,14.0,9,2349,3049,0.59,1.013,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.52
port102,port1072,2020-10-15,2474.4,14.0,10,2349,3049,0.636,1.054,0.0,0.0,0.0,0,0.0,0,0,0.657,0,2.18
port102,port1072,2020-11-15,2474.4,14.0,11,2349,3049,0.682,1.096,0.0,0.0,0.0,0,0.0,0,0,0.657,0,3.87
port102,port1072,2020-12-15,2474.4,14.0,12,2349,3049,0.757,1.073,0.0,0.0,0.0,0,0.0,0,0,0.657,0,2.94
port102,port1072,2021-01-15,2474.4,14.0,1,2349,3049,0.659,1.137,0.0,0.0,0.0,0,0.0,0,0,0.657,0,5.52
port102,port1072,2021-02-15,2474.4,14.0,2,2349,3049,0.694,1.16,0.0,0.0,0.0,0,0.0,0,0,0.657,0,6.45
port102,port1072,2021-03-15,2474.4,14.0,3,2349,3049,0.647,1.096,0.0,0.0,0.0,0,0.0,0,0,0.657,0,3.87
port102,port1072,2021-04-15,2474.4,14.0,4,2349,3049,0.728,1.032,0.0,0.0,0.0,0,0.0,0,0,0.657,0,1.29
port102,port1072,2021-05-15,2474.4,14.0,5,2349,3049,0.682,1.009,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.36
port102,port1072,2021-06-15,2474.4,14.0,6,2349,3049,0.665,1.009,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.36
port102,port1072,2021-07-15,2474.4,14.0,7,2349,3049,0.699,0.726,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2021-08-15,2474.4,14.0,8,2349,3049,0.618,0.85,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2021-09-15,2474.4,14.0,9,2349,3049,0.642,1.013,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.52
port102,port1072,2021-10-15,2474.4,14.0,10,2349,3049,0.659,0.899,0.0,0.0,0.0,0,0.0,0,0,0.657,0,0.0
port102,port1072,2021-11-15,2474.4,14.0,11,2349,3049,0.988,1.028,0.0,0.0,0.0,0,0.0,0,0,0.657,0,1.13
port102,port1072,2021-12-15,2474.4,14.0,12,2349,3049,1.289,1.085,0.0,0.0,0.0,0,0.0,0,0,0.657,0,11.65
port102,port1072,2022-01-15,2474.4,14.0,1,2349,3049,1.254,0.971,0.0,0.0,0.0,0,0.0,0,0,0.657,0,10.24
port102,port1072,2022-02-15,2474.4,14.0,2,2349,3049,1.26,0.956,0.0,0.0,0.0,0,0.0,0,0,0.657,0,10.48
port102,port1072,2022-03-15,2474.4,14.0,3,2349,3049,1.341,1.073,0.0,0.0,0.0,0,0.0,0,0,0.657,0,13.75
port102,port1072,2022-04-15,2474.4,14.0,4,2349,3049,1.364,1.009,0.0,0.0,0.0,0,0.0,0,0,0.657,0,14.68
port102,port1072,2022-05-15,2474.4,14.0,5,2349,3049,1.243,0.945,0.0,0.0,0.0,0,0.0,0,0,0.657,0,9.8
port102,port1072,2022-06-15,2474.4,14.0,6,2349,3049,1.364,1.013,0.0,0.0,0.0,0,0.0,0,0,0.657,0,14.68
port102,port1072,2022-07-15,2474.4,14.0,7,2349,3049,1.364,0.858,0.0,0.0,0.0,0,0.0,0,0,0.657,0,14.68
port102,port1072,2022-08-15,2474.4,14.0,8,2349,3049,1.387,0.956,0.0,0.0,0.0,0,0.0,0,0,0.657,0,15.6
port102,port1072,2022-09-15,2474.4,14.0,9,2349,3049,1.11,0.812,0.0,0.0,0.0,0,0.0,0,0,0.657,0,4.44
port102,port1072,2022-10-15,2474.4,14.0,10,2349,3049,1.318,0.76,0.0,0.0,0.0,0,0.0,0,0,0.657,0,12.82
port102,port1072,2022-11-15,2474.4,14.0,11,2349,3049,1.485,0.642,0.0,0.0,0.0,0,0.0,0,0,0.657,0,19.56
port102,port1072,2022-12-15,2474.4,14.0,12,2349,3049,1.572,0.782,0.0,0.0,0.0,0,0.0,0,0,0.657,0,23.06
port102,port1072,2023-01-15,2474.4,14.0,1,2349,3049,1.404,0.862,0.0,0.0,0.0,0,0.0,0,0,0.657,0,16.29
port102,port1072,2023-02-15,2474.4,14.0,2,2349,3049,1.532,0.812,0.0,0.0,0.0,0,0.0,0,0,0.657,0,21.45
port102,port1072,2023-03-15,2474.4,14.0,3,2349,3049,1.474,0.926,0.0,0.0,0.0,0,0.0,0,0,0.657,0,19.11
port102,port1072,2023-04-15,2474.4,14.0,4,2349,3049,1.503,0.93,0.0,0.0,0.0,0,0.0,0,0,0.657,0,20.28
port102,port1072,2023-05-15,2474.4,14.0,5,2349,3049,1.329,0.979,0.0,0.0,0.0,0,0.0,0,0,0.657,0,13.27
port102,port1072,2023-06-15,2474.4,14.0,6,2349,3049,1.451,0.945,0.0,0.0,0.0,0,0.0,0,0,0.657,0,18.18
port102,port1072,2023-07-15,2474.4,14.0,7,2349,3049,1.549,0.96,0.0,0.0,0.0,0,0.0,0,0,0.657,0,22.14
port102,port1072,2023-08-15,2474.4,14.0,8,2349,3049,1.526,0.862,0.0,0.0,0.0,0,0.0,0,0,0.657,0,21.21
port102,port1072,2023-09-15,2474.4,14.0,9,2349,3049,1.572,0.809,0.0,0.0,0.0,0,0.0,0,0,0.657,0,23.06
port102,port1072,2023-10-15,2474.4,14.0,10,2349,3049,1.526,0.858,0.0,0.0,0.0,0,0.0,0,0,0.657,0,21.21
port102,port1072,2023-11-15,2474.4,14.0,11,2349,3049,1.618,0.831,0.0,0.0,0.0,0,0.0,0,0,0.657,0,24.92
port102,port1072,2023-12-15,2474.4,14.0,12,2349,3049,1.699,0.846,0.0,0.0,0.0,0,0.0,0,0,0.657,0,28.18
port102,port1073,2020-01-15,2005.2,26.6,1,2349,5837,0.757,0.96,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2020-02-15,2005.2,26.6,2,2349,5837,0.861,0.819,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2020-03-15,2005.2,26.6,3,2349,5837,0.711,0.909,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2020-04-15,2005.2,26.6,4,2349,5837,0.613,0.928,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2020-05-15,2005.2,26.6,5,2349,5837,0.514,1.014,0.0,0.0,0.0,0,0.0,0,0,0.666,0,1.07
port102,port1073,2020-06-15,2005.2,26.6,6,2349,5837,0.509,1.123,0.0,0.0,0.0,0,0.0,0,0,0.666,0,9.42
port102,port1073,2020-07-15,2005.2,26.6,7,2349,5837,0.578,1.039,0.0,0.0,0.0,0,0.0,0,0,0.666,0,2.99
port102,port1073,2020-08-15,2005.2,26.6,8,2349,5837,0.578,1.018,0.0,0.0,0.0,0,0.0,0,0,0.666,0,1.38
port102,port1073,2020-09-15,2005.2,26.6,9,2349,5837,0.59,0.943,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2020-10-15,2005.2,26.6,10,2349,5837,0.636,1.062,0.0,0.0,0.0,0,0.0,0,0,0.666,0,4.75
port102,port1073,2020-11-15,2005.2,26.6,11,2349,5837,0.682,1.054,0.0,0.0,0.0,0,0.0,0,0,0.666,0,4.14
port102,port1073,2020-12-15,2005.2,26.6,12,2349,5837,0.757,1.002,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.15
port102,port1073,2021-01-15,2005.2,26.6,1,2349,5837,0.659,1.094,0.0,0.0,0.0,0,0.0,0,0,0.666,0,7.2
port102,port1073,2021-02-15,2005.2,26.6,2,2349,5837,0.694,1.073,0.0,0.0,0.0,0,0.0,0,0,0.666,0,5.59
port102,port1073,2021-03-15,2005.2,26.6,3,2349,5837,0.647,1.111,0.0,0.0,0.0,0,0.0,0,0,0.666,0,8.5
port102,port1073,2021-04-15,2005.2,26.6,4,2349,5837,0.728,1.207,0.0,0.0,0.0,0,0.0,0,0,0.666,0,15.86
port102,port1073,2021-05-15,2005.2,26.6,5,2349,5837,0.682,1.106,0.0,0.0,0.0,0,0.0,0,0,0.666,0,8.12
port102,port1073,2021-06-15,2005.2,26.6,6,2349,5837,0.665,1.245,0.0,0.0,0.0,0,0.0,0,0,0.666,0,18.77
port102,port1073,2021-07-15,2005.2,26.6,7,2349,5837,0.699,1.111,0.0,0.0,0.0,0,0.0,0,0,0.666,0,8.5
port102,port1073,2021-08-15,2005.2,26.6,8,2349,5837,0.618,0.834,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2021-09-15,2005.2,26.6,9,2349,5837,0.642,0.859,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2021-10-15,2005.2,26.6,10,2349,5837,0.659,0.918,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2021-11-15,2005.2,26.6,11,2349,5837,0.988,0.949,0.0,0.0,0.0,0,0.0,0,0,0.666,0,0.0
port102,port1073,2021-12-15,2005.2,26.6,12,2349,5837,1.289,0.995,0.0,0.0,0.0,0,0.0,0,0,0.666,0,22.14
port102,port1073,2022-01-15,2005.2,26.6,1,2349,5837,1.254,1.029,0.0,0.0,0.0,0,0.0,0,0,0.666,0,19.46
port102,port1073,2022-02-15,2005.2,26.6,2,2349,5837,1.26,1.06,0.0,0.0,0.0,0,0.0,0,0,0.666,0,19.92
port102,port1073,2022-03-15,2005.2,26.6,3,2349,5837,1.341,1.052,0.0,0.0,0.0,0,0.0,0,0,0.666,0,26.12
port102,port1073,2022-04-15,2005.2,26.6,4,2349,5837,1.364,0.897,0.0,0.0,0.0,0,0.0,0,0,0.666,0,27.89
port102,port1073,2022-05-15,2005.2,26.6,5,2349,5837,1.243,0.953,0.0,0.0,0.0,0,0.0,0,0,0.666,0,18.62
port102,port1073,2022-06-15,2005.2,26.6,6,2349,5837,1.364,1.029,0.0,0.0,0.0,0,0.0,0,0,0.666,0,27.89
port102,port1073,2022-07-15,2005.2,26.6,7,2349,5837,1.364,0.966,0.0,0.0,0.0,0,0.0,0,0,0.666,0,27.89
port102,port1073,2022-08-15,2005.2,26.6,8,2349,5837,1.387,0.849,0.0,0.0,0.0,0,0.0,0,0,0.666,0,29.65
port102,port1073,2022-09-15,2005.2,26.6,9,2349,5837,1.11,0.807,0.0,0.0,0.0,0,0.0,0,0,0.666,0,8.43
port102,port1073,2022-10-15,2005.2,26.6,10,2349,5837,1.318,1.046,0.0,0.0,0.0,0,0.0,0,0,0.666,0,24.36
port102,port1073,2022-11-15,2005.2,26.6,11,2349,5837,1.485,0.981,0.0,0.0,0.0,0,0.0,0,0,0.666,0,37.15
port102,port1073,2022-12-15,2005.2,26.6,12,2349,5837,1.572,0.989,0.0,0.0,0.0,0,0.0,0,0,0.666,0,43.82
port102,port1073,2023-01-15,2005.2,26.6,1,2349,5837,1.404,0.897,0.0,0.0,0.0,0,0.0,0,0,0.666,0,30.95
port102,port1073,2023-02-15,2005.2,26.6,2,2349,5837,1.532,0.937,0.0,0.0,0.0,0,0.0,0,0,0.666,0,40.76
port102,port1073,2023-03-15,2005.2,26.6,3,2349,5837,1.474,1.02,0.0,0.0,0.0,0,0.0,0,0,0.666,0,36.31
port102,port1073,2023-04-15,2005.2,26.6,4,2349,5837,1.503,1.029,0.0,0.0,0.0,0,0.0,0,0,0.666,0,38.53
port102,port1073,2023-05-15,2005.2,26.6,5,2349,5837,1.329,1.125,0.0,0.0,0.0,0,0.0,0,0,0.666,0,25.2
port102,port1073,2023-06-15,2005.2,26.6,6,2349,5837,1.451,0.968,0.0,0.0,0.0,0,0.0,0,0,0.666,0,34.55
port102,port1073,2023-07-15,2005.2,26.6,7,2349,5837,1.549,0.993,0.0,0.0,0.0,0,0.0,0,0,0.666,0,42.06
port102,port1073,2023-08-15,2005.2,26.6,8,2349,5837,1.526,0.891,0.0,0.0,0.0,0,0.0,0,0,0.666,0,40.3
port102,port1073,2023-09-15,2005.2,26.6,9,2349,5837,1.572,1.09,0.0,0.0,0.0,0,0.0,0,0,0.666,0,43.82
port102,port1073,2023-10-15,2005.2,26.6,10,2349,5837,1.526,1.142,0.0,0.0,0.0,0,0.0,0,0,0.666,0,40.3
